timestamp,chunk_id,status,strategy,wrapped_div,error_message
2026-01-19T17:12:22.574155,000887_Vlcek_Dorian-Hunter-46---Horror-Seri_9783732597987_14,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.613190,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_01,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.650023,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_02,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.687629,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_03,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.724697,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_04,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.763018,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_05,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.810216,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_06,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.849282,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_07,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.889077,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_08,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.937896,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_09,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:22.978673,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_10,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.017404,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_11,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.058073,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_12,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.095652,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_13,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.135857,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_14,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.190897,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_15,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.231007,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_16,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.270537,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_17,Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.307455,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_18,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.344607,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_19,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.383954,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_20,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.421693,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_21,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.458417,G. F. Unger Sonder-Edition - Folge 003_ Texas-Marshal (German Edition)_22,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.497687,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_01",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.534706,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_02",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.571985,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_03",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.610723,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_04",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.648166,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part01",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.689447,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part02",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.729293,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part03",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.777374,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part04",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.822617,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part05",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.859239,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part06",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.897928,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part07",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.935926,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part08",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:23.974960,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part09",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.014287,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part10",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.052972,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part11",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.090134,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part12",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.128747,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part13",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.182569,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part14",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.222304,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part15",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.263803,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part16",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.303908,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part17",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.340929,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part18",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.389089,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part19",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.427088,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part20",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.465078,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part21",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.506024,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part22",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.546185,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part23",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.585586,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part24",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.625639,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part25",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.669241,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part26",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.710853,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part27",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.749316,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part28",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.789101,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part29",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.830316,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part30",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.869152,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part31",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.909916,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part32",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.953683,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part33",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:24.992256,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part34",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.030083,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part35",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.071086,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part36",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.110644,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part37",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.151546,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part38",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.190205,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part39",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.254354,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part40",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.292969,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part41",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.336085,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part42",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.375440,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part43",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.414878,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_05_part44",Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.454067,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_06",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.498482,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_07",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.536751,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_08",Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.575839,"000347_Jerry_Cotton_-_Folge_3083__Verw_-_Cotton,_Jerry_09",Error,explicit_chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.627090,000151_Fernthaler_Alpengold-265_9783732560165_02,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.667859,000151_Fernthaler_Alpengold-265_9783732560165_03,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.714869,000151_Fernthaler_Alpengold-265_9783732560165_04,Error,non-chapter,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.761040,000151_Fernthaler_Alpengold-265_9783732560165_05_part01,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.799359,000151_Fernthaler_Alpengold-265_9783732560165_05_part02,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.838288,000151_Fernthaler_Alpengold-265_9783732560165_05_part03,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.878325,000151_Fernthaler_Alpengold-265_9783732560165_05_part04,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.918086,000151_Fernthaler_Alpengold-265_9783732560165_05_part05,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:25.960407,000151_Fernthaler_Alpengold-265_9783732560165_05_part06,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.004732,000151_Fernthaler_Alpengold-265_9783732560165_05_part07,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.043537,000151_Fernthaler_Alpengold-265_9783732560165_05_part08,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.080639,000151_Fernthaler_Alpengold-265_9783732560165_05_part09,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.119154,000151_Fernthaler_Alpengold-265_9783732560165_05_part10,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.156630,000151_Fernthaler_Alpengold-265_9783732560165_05_part11,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.194572,000151_Fernthaler_Alpengold-265_9783732560165_05_part12,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.234110,000151_Fernthaler_Alpengold-265_9783732560165_05_part13,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.276894,000151_Fernthaler_Alpengold-265_9783732560165_05_part14,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.322788,000151_Fernthaler_Alpengold-265_9783732560165_05_part15,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.369205,000151_Fernthaler_Alpengold-265_9783732560165_05_part16,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.415952,000151_Fernthaler_Alpengold-265_9783732560165_05_part17,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.454194,000151_Fernthaler_Alpengold-265_9783732560165_05_part18,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.494007,000151_Fernthaler_Alpengold-265_9783732560165_05_part19,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.533894,000151_Fernthaler_Alpengold-265_9783732560165_05_part20,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.571840,000151_Fernthaler_Alpengold-265_9783732560165_05_part21,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
2026-01-19T17:12:26.609209,000151_Fernthaler_Alpengold-265_9783732560165_05_part22,Error,implicit_chapter_stars,None,"Error code: 404 - {'error': {'message': 'No endpoints found matching your data policy (Free model publication). Configure: https://openrouter.ai/settings/privacy', 'code': 404}}"
